	state	city	municipality	graced_emissions_2019(kgC/hr)	graced_emissions_2019(metric tonnes/year)
573	Jalisco	HuejuquillaelAlto	HuejuquillaelAlto, Jalisco	404744.18084146164	9713.860340195079
574	Jalisco	IxtlahuacándelosMembrillos	IxtlahuacándelosMembrillos, Jalisco	1253583.6459887505	30086.007503730016
575	Jalisco	IxtlahuacándelRío	IxtlahuacándelRío, Jalisco	2320880.419124401	55701.130058985626
576	Jalisco	Jalostotitlán	Jalostotitlán, Jalisco	1716411.7848020368	41193.882835248885
577	Jalisco	Jamay	Jamay, Jalisco	751480.4573540124	18035.5309764963
578	Jalisco	JesúsMaría	JesúsMaría, Jalisco	699431.3300502216	16786.351921205318
579	Jalisco	JilotlándelosDolores	JilotlándelosDolores, Jalisco	743413.0210661379	17841.91250558731
580	Jalisco	Jocotepec	Jocotepec, Jalisco	1141074.234773209	27385.781634557017
581	Jalisco	Juanacatlán	Juanacatlán, Jalisco	597811.6339791669	14347.479215500005
582	Jalisco	Juchitlán	Juchitlán, Jalisco	315608.7264236531	7574.6094341676735
583	Jalisco	LaBarca	LaBarca, Jalisco	1789301.3341535972	42943.23201968634
584	Jalisco	LaHuerta	LaHuerta, Jalisco	1776002.6891937342	42624.064540649626
585	Jalisco	LaManzanilladelaPaz	LaManzanilladelaPaz, Jalisco	238188.3023972354	5716.51925753365
586	Jalisco	LagosdeMoreno	LagosdeMoreno, Jalisco	6103297.9393619215	146479.1505446861
587	Jalisco	Magdalena	Magdalena, Jalisco	1143341.578814517	27440.19789154841
588	Jalisco	Mascota	Mascota, Jalisco	1064714.1814805295	25553.140355532705
589	Jalisco	Mazamitla	Mazamitla, Jalisco	768543.3301899375	18445.0399245585
590	Jalisco	Mexticacán	Mexticacán, Jalisco	379665.6983065383	9111.97675935692
591	Jalisco	Mezquitic	Mezquitic, Jalisco	225781.732136455	5418.761571274919
592	Jalisco	Mixtlán	Mixtlán, Jalisco	296602.5174497764	7118.460418794633
593	Jalisco	Ocotlán	Ocotlán, Jalisco	1923012.4078884243	46152.29778932218
594	Jalisco	OjuelosdeJalisco	OjuelosdeJalisco, Jalisco	1640859.8215853854	39380.63571804925
595	Jalisco	Pihuamo	Pihuamo, Jalisco	598190.0157352852	14356.560377646845
596	Jalisco	Poncitlán	Poncitlán, Jalisco	1050597.9686207299	25214.351246897517
597	Jalisco	PuertoVallarta	PuertoVallarta, Jalisco	1730297.0061191514	41527.12814685963
598	Jalisco	Quitupan	Quitupan, Jalisco	290255.89377205976	6966.141450529434
599	Jalisco	SanCristóbaldelaBarranca	SanCristóbaldelaBarranca, Jalisco	483912.17350986815	11613.892164236837
600	Jalisco	SanDiegodeAlejandría	SanDiegodeAlejandría, Jalisco	302842.7572488616	7268.226173972678
601	Jalisco	SanGabriel	SanGabriel, Jalisco	946365.1265876879	22712.76303810451
602	Jalisco	SanIgnacioCerroGordo	SanIgnacioCerroGordo, Jalisco	618686.0608090968	14848.465459418323
603	Jalisco	SanJuandelosLagos	SanJuandelosLagos, Jalisco	2751719.07885473	66041.25789251352
604	Jalisco	SanJuanitodeEscobedo	SanJuanitodeEscobedo, Jalisco	319995.42389726575	7679.890173534379
605	Jalisco	SanJulián	SanJulián, Jalisco	234527.19551824933	5628.652692437984
606	Jalisco	SanMarcos	SanMarcos, Jalisco	64784.496531878234	1554.8279167650776
607	Jalisco	SanMartíndeBolaños	SanMartíndeBolaños, Jalisco	104358.37821065592	2504.601077055742
608	Jalisco	SanMartínHidalgo	SanMartínHidalgo, Jalisco	573610.3179362607	13766.647630470257
609	Jalisco	SanMiguelelAlto	SanMiguelelAlto, Jalisco	1114010.115011375	26736.242760273
610	Jalisco	SanPedroTlaquepaque	SanPedroTlaquepaque, Jalisco	13339376.463021833	320145.03511252406
611	Jalisco	SanSebastiándelOeste	SanSebastiándelOeste, Jalisco	451526.53124198766	10836.636749807703
612	Jalisco	SantaMaríadelosÁngeles	SantaMaríadelosÁngeles, Jalisco	262393.9190087091	6297.454056209019
613	Jalisco	SantaMaríadelOro	SantaMaríadelOro, Jalisco	42150.01040238225	1011.600249657174
614	Jalisco	Sayula	Sayula, Jalisco	817050.3884190407	19609.20932205698
615	Jalisco	Tala	Tala, Jalisco	1420858.4437626214	34100.60265030291
616	Jalisco	TalpadeAllende	TalpadeAllende, Jalisco	385373.108834413	9248.954612025913
617	Jalisco	TamazuladeGordiano	TamazuladeGordiano, Jalisco	12405564.251988797	297733.5420477311
618	Jalisco	Tapalpa	Tapalpa, Jalisco	666917.7777081982	16006.026664996756
619	Jalisco	Tecalitlán	Tecalitlán, Jalisco	748602.2597190605	17966.45423325745
620	Jalisco	TechalutadeMontenegro	TechalutadeMontenegro, Jalisco	383569.10363087524	9205.658487141005
621	Jalisco	Tecolotlán	Tecolotlán, Jalisco	832676.105749565	19984.226537989558
622	Jalisco	Tenamaxtlán	Tenamaxtlán, Jalisco	225456.08577717352	5410.9460586521645
623	Jalisco	Teocaltiche	Teocaltiche, Jalisco	1334733.3864776809	32033.60127546434
624	Jalisco	TeocuitatlándeCorona	TeocuitatlándeCorona, Jalisco	389719.987304728	9353.279695313473
625	Jalisco	TepatitlándeMorelos	TepatitlándeMorelos, Jalisco	5039280.104401016	120942.72250562438
626	Jalisco	Tequila	Tequila, Jalisco	2363827.024176801	56731.84858024323
627	Jalisco	Teuchitlán	Teuchitlán, Jalisco	552796.4063085824	13267.113751405977
628	Jalisco	TizapánelAlto	TizapánelAlto, Jalisco	513414.4057265492	12321.945737437181
629	Jalisco	TlajomulcodeZúñiga	TlajomulcodeZúñiga, Jalisco	13708274.880575744	328998.59713381785
630	Jalisco	Tolimán	Tolimán, Jalisco	242256.73023873483	5814.161525729635
631	Jalisco	Tomatlán	Tomatlán, Jalisco	1779293.1683155072	42703.03603957217
632	Jalisco	Tonalá	Tonalá, Jalisco	13449992.103291258	322799.8104789902
633	Jalisco	Tonaya	Tonaya, Jalisco	197046.73315211205	4729.121595650689
634	Jalisco	Tonila	Tonila, Jalisco	496529.42568969773	11916.706216552746
635	Jalisco	Totatiche	Totatiche, Jalisco	250541.14838594632	6012.987561262712
636	Jalisco	Tototlán	Tototlán, Jalisco	773911.2937932907	18573.871051038976
637	Jalisco	Tuxcacuesco	Tuxcacuesco, Jalisco	311170.5081676389	7468.092196023334
638	Jalisco	Tuxcueca	Tuxcueca, Jalisco	438334.86749507254	10520.036819881741
639	Jalisco	Tuxpan	Tuxpan, Jalisco	2434437.2190959654	58426.49325830316
640	Jalisco	UnióndeSanAntonio	UnióndeSanAntonio, Jalisco	1973499.4201111635	47363.98608266792
641	Jalisco	UnióndeTula	UnióndeTula, Jalisco	977053.4265163414	23449.28223639219
642	Jalisco	ValledeGuadalupe	ValledeGuadalupe, Jalisco	904434.2100079035	21706.42104018968
643	Jalisco	ValledeJuárez	ValledeJuárez, Jalisco	120687.25069133427	2896.4940165920225
644	Jalisco	VillaCorona	VillaCorona, Jalisco	415598.01890857297	9974.352453805752
645	Jalisco	VillaGuerrero	VillaGuerrero, Jalisco	64826.91837276562	1555.8460409463748
646	Jalisco	VillaHidalgo	VillaHidalgo, Jalisco	542288.3814401701	13014.921154564083
647	Jalisco	VillaPurificación	VillaPurificación, Jalisco	153640.5845864151	3687.3740300739623
648	Jalisco	YahualicadeGonzálezGallo	YahualicadeGonzálezGallo, Jalisco	877481.1125616727	21059.546701480143
649	Jalisco	ZacoalcodeTorres	ZacoalcodeTorres, Jalisco	2044307.1642337805	49063.371941610734
650	Jalisco	Zapopan	Zapopan, Jalisco	28100210.95537246	674405.0629289391
651	Jalisco	Zapotiltic	Zapotiltic, Jalisco	2570726.6007060525	61697.43841694526
652	Jalisco	ZapotitlándeVadillo	ZapotitlándeVadillo, Jalisco	229580.83673793284	5509.940081710388
653	Jalisco	ZapotlándelRey	ZapotlándelRey, Jalisco	1207498.33833001	28979.960119920237
654	Jalisco	ZapotlánelGrande	ZapotlánelGrande, Jalisco	1482814.7927315158	35587.55502555638
655	Jalisco	Zapotlanejo	Zapotlanejo, Jalisco	4662138.172430835	111891.31613834003
656	México	AcambaydeRuízCastañeda	AcambaydeRuízCastañeda, México	1735909.8632645628	41661.83671834951
657	México	Acolman	Acolman, México	3159254.080754727	75822.09793811345
658	México	Aculco	Aculco, México	1883629.0891940703	45207.09814065768
659	México	AlmoloyadeAlquisiras	AlmoloyadeAlquisiras, México	154529.69334790594	3708.7126403497423
660	México	AlmoloyadeJuárez	AlmoloyadeJuárez, México	3116242.076415242	74789.8098339658
661	México	AlmoloyadelRío	AlmoloyadelRío, México	123494.93545052144	2963.878450812515
662	México	Amanalco	Amanalco, México	848258.3035099332	20358.1992842384
663	México	Amatepec	Amatepec, México	408971.99839868967	9815.327961568553
664	México	Amecameca	Amecameca, México	473940.97673274716	11374.583441585932
665	México	Apaxco	Apaxco, México	500348.4675544225	12008.36322130614
666	México	Atenco	Atenco, México	3221595.068800477	77318.28165121144
667	México	Atizapán	Atizapán, México	134362.1498911631	3224.6915973879145
668	México	AtizapándeZaragoza	AtizapándeZaragoza, México	6740043.990090981	161761.05576218356
669	México	Atlacomulco	Atlacomulco, México	1946416.2723254552	46713.990535810924
670	México	Atlautla	Atlautla, México	432029.19884738844	10368.700772337323
671	México	Axapusco	Axapusco, México	1838854.8492372297	44132.51638169351
672	México	Ayapango	Ayapango, México	251835.7685209257	6044.058444502217
673	México	Calimaya	Calimaya, México	1179699.4475178071	28312.78674042737
674	México	Capulhuac	Capulhuac, México	225483.3503757539	5411.600409018094
675	México	Chalco	Chalco, México	5654628.9690989	135711.09525837362
676	México	ChapadeMota	ChapadeMota, México	815702.2954314963	19576.85509035591
677	México	Chapultepec	Chapultepec, México	336602.336503849	8078.456076092376
678	México	Chiautla	Chiautla, México	405786.7446948944	9738.881872677466
679	México	Chicoloapan	Chicoloapan, México	1676577.840216032	40237.868165184766
680	México	Chiconcuac	Chiconcuac, México	141587.34329599145	3398.096239103795
681	México	Chimalhuacán	Chimalhuacán, México	4666360.9581398675	111992.66299535683
682	México	CoacalcodeBerriozábal	CoacalcodeBerriozábal, México	17035100.803570006	408842.41928568017
683	México	CoatepecHarinas	CoatepecHarinas, México	348380.4847284615	8361.131633483075
684	México	Cocotitlán	Cocotitlán, México	464769.14878844086	11154.45957092258
685	México	Coyotepec	Coyotepec, México	764863.8044614963	18356.731307075912
686	México	Cuautitlán	Cuautitlán, México	2140047.835760976	51361.148058263425
687	México	CuautitlánIzcalli	CuautitlánIzcalli, México	7575078.308377712	181801.8794010651
688	México	DonatoGuerra	DonatoGuerra, México	589980.0148091274	14159.520355419058
689	México	EcatepecdeMorelos	EcatepecdeMorelos, México	51205446.04502005	1228930.7050804812
690	México	Ecatzingo	Ecatzingo, México	156004.10253948363	3744.0984609476072
691	México	ElOro	ElOro, México	701674.1183340598	16840.178840017437
692	México	Huehuetoca	Huehuetoca, México	1853258.940238532	44478.21456572477
693	México	Hueypoxtla	Hueypoxtla, México	5279098.031768836	126698.35276245206
694	México	Huixquilucan	Huixquilucan, México	5433512.993948115	130404.31185475476
695	México	IsidroFabela	IsidroFabela, México	254608.27848828648	6110.598683718875
696	México	Ixtapaluca	Ixtapaluca, México	7670788.671108604	184098.9281066065
697	México	IxtapandelaSal	IxtapandelaSal, México	476995.02894202736	11447.880694608657
698	México	IxtapandelOro	IxtapandelOro, México	59202.72664309089	1420.8654394341813
699	México	Ixtlahuaca	Ixtlahuaca, México	2170193.38375824	52084.64121019776
700	México	Jaltenco	Jaltenco, México	846266.4433272799	20310.39463985472
701	México	Jilotepec	Jilotepec, México	2691973.955195501	64607.37492469202
702	México	Jilotzingo	Jilotzingo, México	724861.7310633948	17396.681545521475
703	México	Jiquipilco	Jiquipilco, México	1023324.0477707752	24559.777146498607
704	México	Jocotitlán	Jocotitlán, México	1703657.2088161965	40887.77301158872
705	México	Joquicingo	Joquicingo, México	300339.3727221546	7208.14494533171
706	México	Juchitepec	Juchitepec, México	401345.15687383054	9632.283764971933
707	México	LaPaz	LaPaz, México	3871856.07639869	92924.54583356857
708	México	Lerma	Lerma, México	3575834.4971517567	85820.02793164217
709	México	Luvianos	Luvianos, México	301454.10309931106	7234.898474383466
710	México	Malinalco	Malinalco, México	725955.0595528482	17422.921429268357
711	México	MelchorOcampo	MelchorOcampo, México	471831.6577838373	11323.959786812095
712	México	Metepec	Metepec, México	3051923.3551196055	73246.16052287054
713	México	Mexicaltzingo	Mexicaltzingo, México	431835.10316558334	10364.042475974002
714	México	Morelos	Morelos, México	681316.7355923303	16351.601654215929
715	México	NaucalpandeJuárez	NaucalpandeJuárez, México	11175499.880217265	268211.9971252144
716	México	Nextlalpan	Nextlalpan, México	3607676.394673043	86584.23347215304
717	México	Nezahualcóyotl	Nezahualcóyotl, México	10196490.493329152	244715.77183989965
718	México	NicolásRomero	NicolásRomero, México	4077850.316042192	97868.4075850126
719	México	Nopaltepec	Nopaltepec, México	638153.7762622333	15315.690630293599
720	México	Ocoyoacac	Ocoyoacac, México	887602.0450745552	21302.449081789327
721	México	Ocuilan	Ocuilan, México	1024136.0279472058	24579.264670732937
722	México	Otumba	Otumba, México	522477.8469677084	12539.468327225002
723	México	Otzoloapan	Otzoloapan, México	132779.48191779724	3186.707566027134
724	México	Otzolotepec	Otzolotepec, México	1542697.0025698089	37024.728061675414
725	México	Ozumba	Ozumba, México	186904.80669383748	4485.7153606521
726	México	Papalotla	Papalotla, México	60640.56896136079	1455.373655072659
727	México	Polotitlán	Polotitlán, México	823224.6211910603	19757.390908585447
728	México	Rayón	Rayón, México	372804.6431617605	8947.311435882251
729	México	SanAntoniolaIsla	SanAntoniolaIsla, México	420618.853386556	10094.852481277343
730	México	SanFelipedelProgreso	SanFelipedelProgreso, México	1517501.577996349	36420.03787191238
731	México	SanJosédelRincón	SanJosédelRincón, México	1768209.9761859325	42437.039428462376
732	México	SanMartíndelasPirámides	SanMartíndelasPirámides, México	544452.3427501458	13066.8562260035
733	México	SanMateoAtenco	SanMateoAtenco, México	647408.6257157959	15537.807017179102
734	México	SanSimóndeGuerrero	SanSimóndeGuerrero, México	319273.4698301558	7662.563275923738
735	México	SantoTomás	SantoTomás, México	130933.16494377289	3142.3959586505493
736	México	SoyaniquilpandeJuárez	SoyaniquilpandeJuárez, México	783555.3855431423	18805.329253035416
737	México	Sultepec	Sultepec, México	249561.34117732767	5989.472188255864
738	México	Tecámac	Tecámac, México	49168274.23592637	1180038.581662233
739	México	Tejupilco	Tejupilco, México	1324874.439300094	31796.98654320226
740	México	Temamatla	Temamatla, México	364453.755646131	8746.890135507145
741	México	Temascalapa	Temascalapa, México	1771659.4345045972	42519.82642811033
742	México	Temascalcingo	Temascalcingo, México	1524543.2366488997	36589.037679573594
743	México	Temascaltepec	Temascaltepec, México	1124468.1811337671	26987.23634721041
744	México	Temoaya	Temoaya, México	1343112.749753614	32234.705994086737
745	México	Tenancingo	Tenancingo, México	1211590.968115702	29078.183234776847
746	México	TenangodelAire	TenangodelAire, México	183814.0418634768	4411.537004723443
747	México	TenangodelValle	TenangodelValle, México	1182989.0165978256	28391.736398347814
748	México	Teoloyucan	Teoloyucan, México	634660.6771320206	15231.856251168494
749	México	Teotihuacán	Teotihuacán, México	1422613.3584518959	34142.720602845504
750	México	Tepetlaoxtoc	Tepetlaoxtoc, México	1382890.3591059444	33189.36861854266
751	México	Tepetlixpa	Tepetlixpa, México	168487.16788007203	4043.6920291217284
752	México	Tepotzotlán	Tepotzotlán, México	3286103.954351006	78866.49490442415
753	México	Tequixquiac	Tequixquiac, México	1453566.3215115115	34885.59171627627
754	México	Texcaltitlán	Texcaltitlán, México	177601.3906759634	4262.433376223122
755	México	Texcalyacac	Texcalyacac, México	384037.16563807987	9216.891975313916
756	México	Texcoco	Texcoco, México	11998186.482285712	287956.4755748571
757	México	Tezoyuca	Tezoyuca, México	534156.1575956171	12819.74778229481
758	México	Tianguistenco	Tianguistenco, México	1568680.7555249524	37648.33813259886
759	México	Timilpan	Timilpan, México	476558.0350853671	11437.39284204881
760	México	Tlalmanalco	Tlalmanalco, México	821263.5703456713	19710.32568829611
761	México	TlalnepantladeBaz	TlalnepantladeBaz, México	10538942.04463377	252934.6090712105
762	México	Tlatlaya	Tlatlaya, México	370617.71199752734	8894.825087940655
763	México	Toluca	Toluca, México	13864138.324467028	332739.3197872087
764	México	Tonanitla	Tonanitla, México	9618665.541536698	230847.97299688077
765	México	Tonatico	Tonatico, México	292327.462755439	7015.859106130536
766	México	Tultepec	Tultepec, México	5121585.123000069	122918.04295200165
767	México	Tultitlán	Tultitlán, México	15260973.160065068	366263.3558415616
768	México	ValledeBravo	ValledeBravo, México	1241944.3502664543	29806.664406394902
769	México	ValledeChalcoSolidaridad	ValledeChalcoSolidaridad, México	3551821.95220108	85243.72685282593
770	México	VilladeAllende	VilladeAllende, México	1042831.28691037	25027.95088584888
771	México	VilladelCarbón	VilladelCarbón, México	882261.0710334543	21174.2657048029
772	México	VillaGuerrero	VillaGuerrero, México	1304019.3328622167	31296.463988693202
773	México	VillaVictoria	VillaVictoria, México	2090071.1039407828	50161.706494578786
774	México	Xalatlaco	Xalatlaco, México	452834.8489836936	10868.036375608646
775	México	Xonacatlán	Xonacatlán, México	382626.2266382263	9183.029439317432
776	México	Zacazonapan	Zacazonapan, México	62815.41926337665	1507.5700623210396
777	México	Zacualpan	Zacualpan, México	191999.52852728625	4607.98868465487
778	México	Zinacantepec	Zinacantepec, México	2632709.0077067222	63185.016184961336
779	México	Zumpahuacán	Zumpahuacán, México	465677.0028737915	11176.248068970997
780	México	Zumpango	Zumpango, México	2395178.5580503065	57484.285393207356
781	Michoacán	Acuitzio	Acuitzio, Michoacán	185828.4124360241	4459.8818984645795
782	Michoacán	Aguililla	Aguililla, Michoacán	466402.41958000534	11193.658069920128
783	Michoacán	ÁlvaroObregón	ÁlvaroObregón, Michoacán	1135008.5543991313	27240.20530557915
784	Michoacán	Angamacutiro	Angamacutiro, Michoacán	430944.4007406008	10342.665617774419
785	Michoacán	Angangueo	Angangueo, Michoacán	130951.67566357591	3142.840215925822
786	Michoacán	Apatzingán	Apatzingán, Michoacán	2392515.0637617656	57420.361530282375
787	Michoacán	Aporo	Aporo, Michoacán	127441.92855798926	3058.6062853917424
788	Michoacán	Aquila	Aquila, Michoacán	1815498.6863904588	43571.96847337102
789	Michoacán	Ario	Ario, Michoacán	1380467.5136960852	33131.22032870605
790	Michoacán	Arteaga	Arteaga, Michoacán	2987468.7246910767	71699.24939258584
791	Michoacán	Briseñas	Briseñas, Michoacán	413048.32443571155	9913.159786457076
792	Michoacán	Buenavista	Buenavista, Michoacán	1201379.2537320033	28833.102089568078
793	Michoacán	Carácuaro	Carácuaro, Michoacán	478169.5392553542	11476.068942128502
794	Michoacán	Charapan	Charapan, Michoacán	377412.8465085317	9057.908316204761
795	Michoacán	Charo	Charo, Michoacán	1020614.3710100045	24494.74490424011
796	Michoacán	Chavinda	Chavinda, Michoacán	301109.5798226285	7226.629915743085
797	Michoacán	Cherán	Cherán, Michoacán	363142.4449864265	8715.418679674236
798	Michoacán	Chilchota	Chilchota, Michoacán	801942.7634549647	19246.626322919154
799	Michoacán	Chinicuila	Chinicuila, Michoacán	613824.2690531071	14731.78245727457
800	Michoacán	Chucándiro	Chucándiro, Michoacán	654397.7862223363	15705.546869336073
801	Michoacán	Churintzio	Churintzio, Michoacán	994572.2627449442	23869.73430587866
802	Michoacán	Churumuco	Churumuco, Michoacán	442247.1706542058	10613.932095700939
803	Michoacán	Coahuayana	Coahuayana, Michoacán	315601.39203683357	7574.433408884006
804	Michoacán	CoalcomándeVázquezPallares	CoalcomándeVázquezPallares, Michoacán	528495.7882015075	12683.89891683618
805	Michoacán	Coeneo	Coeneo, Michoacán	7575268.107202019	181806.43457284843
806	Michoacán	CojumatlándeRégules	CojumatlándeRégules, Michoacán	384860.0745054741	9236.64178813138
807	Michoacán	Contepec	Contepec, Michoacán	898469.6281896738	21563.27107655217
808	Michoacán	Copándaro	Copándaro, Michoacán	428856.46093993355	10292.555062558406
809	Michoacán	Cotija	Cotija, Michoacán	273410.0400000962	6561.840960002309
810	Michoacán	Cuitzeo	Cuitzeo, Michoacán	1070979.087854477	25703.49810850745
811	Michoacán	Ecuandureo	Ecuandureo, Michoacán	1308456.189685554	31402.948552453294
812	Michoacán	EpitacioHuerta	EpitacioHuerta, Michoacán	422422.77586047916	10138.1466206515
813	Michoacán	Erongarícuaro	Erongarícuaro, Michoacán	878355.1022465351	21080.522453916845
814	Michoacán	GabrielZamora	GabrielZamora, Michoacán	1117317.9288176696	26815.630291624067
815	Michoacán	Hidalgo	Hidalgo, Michoacán	2679523.355959648	64308.56054303154
816	Michoacán	Huandacareo	Huandacareo, Michoacán	371181.91272217286	8908.365905332148
817	Michoacán	Huaniqueo	Huaniqueo, Michoacán	699307.1782694284	16783.372278466286
818	Michoacán	Huetamo	Huetamo, Michoacán	1363742.4464401922	32729.818714564615
819	Michoacán	Huiramba	Huiramba, Michoacán	119923.96034655784	2878.1750483173882
820	Michoacán	Indaparapeo	Indaparapeo, Michoacán	605965.7417948886	14543.177803077328
821	Michoacán	Irimbo	Irimbo, Michoacán	355412.2445710383	8529.89386970492
822	Michoacán	Ixtlán	Ixtlán, Michoacán	425451.5938926263	10210.838253423031
823	Michoacán	Jacona	Jacona, Michoacán	1189150.3160668218	28539.60758560372
824	Michoacán	Jiménez	Jiménez, Michoacán	1529292.9757518638	36703.03141804473
825	Michoacán	Jiquilpan	Jiquilpan, Michoacán	788296.4636769168	18919.115128246
826	Michoacán	JoséSixtoVerduzco	JoséSixtoVerduzco, Michoacán	511063.489197577	12265.523740741848
827	Michoacán	Juárez	Juárez, Michoacán	353337.1830170626	8480.092392409504
828	Michoacán	Jungapeo	Jungapeo, Michoacán	288456.13968654786	6922.947352477148
829	Michoacán	LaHuacana	LaHuacana, Michoacán	2944826.119282293	70675.82686277502
830	Michoacán	LaPiedad	LaPiedad, Michoacán	1452530.6271534085	34860.735051681804
831	Michoacán	Lagunillas	Lagunillas, Michoacán	150960.19183234934	3623.044603976384
832	Michoacán	LázaroCárdenas	LázaroCárdenas, Michoacán	17383854.981964033	417212.51956713677
833	Michoacán	LosReyes	LosReyes, Michoacán	1024985.3086093124	24599.6474066235
834	Michoacán	Madero	Madero, Michoacán	473953.30683218496	11374.879363972439
835	Michoacán	Maravatío	Maravatío, Michoacán	2875847.610661405	69020.34265587371
836	Michoacán	MarcosCastellanos	MarcosCastellanos, Michoacán	444454.42972730886	10666.906313455413
837	Michoacán	Morelia	Morelia, Michoacán	10675684.386531357	256216.42527675256
838	Michoacán	Morelos	Morelos, Michoacán	238753.1770775601	5730.076249861442
839	Michoacán	Múgica	Múgica, Michoacán	1379381.9120686918	33105.165889648604
840	Michoacán	Nahuatzen	Nahuatzen, Michoacán	569191.495947528	13660.595902740672
841	Michoacán	Nocupétaro	Nocupétaro, Michoacán	326444.06238613045	7834.657497267131
842	Michoacán	NuevoParangaricutiro	NuevoParangaricutiro, Michoacán	380224.0921854776	9125.378212451462
843	Michoacán	NuevoUrecho	NuevoUrecho, Michoacán	725377.7601728737	17409.06624414897
844	Michoacán	Numarán	Numarán, Michoacán	203777.16701482475	4890.652008355794
845	Michoacán	Ocampo	Ocampo, Michoacán	280270.4998482692	6726.491996358462
846	Michoacán	Pajacuarán	Pajacuarán, Michoacán	382840.6628854502	9188.175909250804
847	Michoacán	Panindícuaro	Panindícuaro, Michoacán	931924.0459799297	22366.177103518316
848	Michoacán	Paracho	Paracho, Michoacán	834067.1875955691	20017.612502293658
849	Michoacán	Parácuaro	Parácuaro, Michoacán	715245.3630228976	17165.888712549546
850	Michoacán	Pátzcuaro	Pátzcuaro, Michoacán	2835644.829775081	68055.47591460195
851	Michoacán	Penjamillo	Penjamillo, Michoacán	903379.0888698783	21681.098132877083
852	Michoacán	Peribán	Peribán, Michoacán	1008659.9807854734	24207.83953885136
853	Michoacán	Purépero	Purépero, Michoacán	398910.74853517074	9573.8579648441
854	Michoacán	Puruándiro	Puruándiro, Michoacán	1307247.5717732587	31373.941722558207
855	Michoacán	Queréndaro	Queréndaro, Michoacán	601549.5369096545	14437.188885831709
856	Michoacán	Quiroga	Quiroga, Michoacán	691738.0108373396	16601.71226009615
857	Michoacán	Sahuayo	Sahuayo, Michoacán	899012.2956875528	21576.295096501268
858	Michoacán	SalvadorEscalante	SalvadorEscalante, Michoacán	1500909.9249127319	36021.83819790556
859	Michoacán	SanLucas	SanLucas, Michoacán	733884.0075632099	17613.216181517033
860	Michoacán	SantaAnaMaya	SantaAnaMaya, Michoacán	211497.19871050766	5075.932769052183
861	Michoacán	Senguio	Senguio, Michoacán	553604.0101264777	13286.496243035466
862	Michoacán	Susupuato	Susupuato, Michoacán	206158.21010042256	4947.79704241014
863	Michoacán	Tacámbaro	Tacámbaro, Michoacán	2058242.7369653343	49397.82568716803
864	Michoacán	Tancítaro	Tancítaro, Michoacán	725759.0865563076	17418.218077351383
865	Michoacán	Tangamandapio	Tangamandapio, Michoacán	979030.4696620221	23496.731271888533
866	Michoacán	Tangancícuaro	Tangancícuaro, Michoacán	1178204.6311922537	28276.911148614086
867	Michoacán	Tanhuato	Tanhuato, Michoacán	1018056.5714812615	24433.35771555028
868	Michoacán	Taretan	Taretan, Michoacán	560364.740112966	13448.753762711185
869	Michoacán	Tarímbaro	Tarímbaro, Michoacán	3023394.4598647417	72561.4670367538
870	Michoacán	Tepalcatepec	Tepalcatepec, Michoacán	578994.9797164996	13895.87951319599
871	Michoacán	Tingambato	Tingambato, Michoacán	640210.99569477	15365.063896674481
872	Michoacán	Tingüindín	Tingüindín, Michoacán	340793.3248587456	8179.039796609895
873	Michoacán	TiquicheodeNicolásRomero	TiquicheodeNicolásRomero, Michoacán	941563.6468171738	22597.52752361217
874	Michoacán	Tlalpujahua	Tlalpujahua, Michoacán	821824.2809043315	19723.78274170396
875	Michoacán	Tlazazalca	Tlazazalca, Michoacán	438272.54347940406	10518.541043505698
876	Michoacán	Tocumbo	Tocumbo, Michoacán	386976.2455857278	9287.429894057468
877	Michoacán	Tumbiscatío	Tumbiscatío, Michoacán	470619.7316528107	11294.873559667456
878	Michoacán	Turicato	Turicato, Michoacán	839944.6797992937	20158.672315183052
879	Michoacán	Tuxpan	Tuxpan, Michoacán	676484.7176984923	16235.633224763817
880	Michoacán	Tuzantla	Tuzantla, Michoacán	699991.6180496215	16799.798833190915
881	Michoacán	Tzintzuntzan	Tzintzuntzan, Michoacán	1051029.2257525353	25224.701418060846
882	Michoacán	Tzitzio	Tzitzio, Michoacán	647464.9464542549	15539.158714902118
883	Michoacán	Uruapan	Uruapan, Michoacán	6202201.998727082	148852.84796944997
884	Michoacán	VenustianoCarranza	VenustianoCarranza, Michoacán	551654.8184207617	13239.715642098281
885	Michoacán	Villamar	Villamar, Michoacán	615662.6509337621	14775.90362241029
886	Michoacán	VistaHermosa	VistaHermosa, Michoacán	973412.5671177908	23361.90161082698
887	Michoacán	Yurécuaro	Yurécuaro, Michoacán	423548.1735280172	10165.156164672411
888	Michoacán	Zacapu	Zacapu, Michoacán	1315833.3251363134	31579.999803271523
889	Michoacán	Zamora	Zamora, Michoacán	2086680.9868646646	50080.34368475195
890	Michoacán	Zináparo	Zináparo, Michoacán	345020.6903597784	8280.496568634682
891	Michoacán	Zinapécuaro	Zinapécuaro, Michoacán	2268920.3302248567	54454.08792539656
892	Michoacán	Ziracuaretiro	Ziracuaretiro, Michoacán	890023.195895167	21360.556701484005
893	Michoacán	Zitácuaro	Zitácuaro, Michoacán	3232474.179492057	77579.38030780936
894	Morelos	Amacuzac	Amacuzac, Morelos	466914.90082386654	11205.957619772798
