	total_area_ghs	nres_area_ghs	res_area_ghs	avgPOP2015	sumPOP2015	boundary_area	sum_population_density	region_encoded
0	0.0780613750313159	0.6214914646277412	0.024329423150595334	0.8081507183479181	0.034247497329241476	-0.23470872828596703	1.050643937303003	0
13	-0.11262512234583197	0.169386818282117	-0.13639434558400942	0.8473007720480247	-0.040112922009672335	-0.23780721069548358	1.161123158762455	0
16	-0.28204306768894727	0.284535407645045	-0.3282981697075291	2.6135836968153763	-0.08127772474079509	-0.24552314913740952	3.594582043452383	0
30	-0.16378262299956556	0.8639720867037418	-0.25703445410707365	1.9960954729598352	0.06470190890174578	-0.24242748528338523	2.7728046913912654	0
41	0.08072950639447639	0.6232208696449046	0.027015053296925298	-0.02380074750404109	-0.04802594197214853	-0.2097345020258996	0.04135545350230258	0
46	-0.21920838750390473	-0.1287137344671704	-0.22191648427629507	0.7073480420089818	-0.20201905771488227	-0.2410267214928261	0.9379380093480217	0
49	1.9045530895963725	3.5926554295487154	1.692979961426192	1.5947619878738226	2.430140269633664	-0.19781422247485247	2.0150775278779176	0
52	0.11357121815317721	0.5315603062155086	0.07080394840627989	-0.21201114475128585	-0.2068174813300132	-0.19964238347588242	-0.19069205958237237	0
63	0.028744511852937426	0.3441574059626592	-0.0019970465629348707	0.43810203100900047	-0.0365125717097261	-0.23181199616145046	0.6415510209314125	0
81	-0.40621556904777684	-0.11463727956094318	-0.42300472305333187	1.6656512071168201	-0.2807773060779932	-0.24624586315874142	1.968036544678508	0
83	-0.29886554264236787	-0.09357503519484561	-0.31034059028413197	1.5808187998596541	-0.1877896167382303	-0.2445448381603588	1.9659002200310822	0
123	-0.2976805564684215	0.10958548202761072	-0.3283782872036387	0.9866047241279298	-0.22381304393109427	-0.24340672787628034	1.2957666905850749	0
130	-0.2321719608592214	0.1858942985551029	-0.2656561529639107	1.3415014924541186	-0.08307145412025244	-0.24209227536001643	1.7985260295149896	0
140	0.19559694626993687	0.8629862524307681	0.12692864599808878	0.35543670811183936	-0.024777891742085736	-0.2287275143659965	0.5097968251252054	0
151	0.1765067462404427	0.2977172703865418	0.16024696162521188	0.3629652329268576	-0.0592204070092817	-0.23093751617042063	0.5396100020937997	0
155	0.139477467611176	0.5499996021595771	0.09672355277576107	-0.012064987563413085	-0.20175480373100121	-0.2249896889637531	0.05775127882557154	0
166	-0.015168172528057779	0.5032081320287296	-0.06401446571250496	0.1020438714260746	-0.22370150333791206	-0.23234335553553942	0.20622097119193172	0
169	0.7697744309306753	1.6363124115065086	0.6667552527044621	0.38304760837044544	0.42558073249851025	-0.20984299846542961	0.559931342433443	0
204	-0.0710534900077441	0.13846308490668738	-0.08905158184125674	-0.1425276136975673	-0.26568779710175205	-0.2209368240704547	-0.10670140485374088	0
220	-0.09115039652464611	0.6700815579268332	-0.16103007704319727	0.32489751648254106	-0.1751482980313959	-0.23550599045811968	0.49395373895465355	0
228	-0.018821180212927557	0.20359841383390054	-0.039448787238099484	0.07858284757966622	-0.22850668821461168	-0.23127098572749186	0.1583873698896625	0
262	0.8127124077423593	2.006468010771393	0.67744864651667	0.3618019073321335	0.2622828466275784	-0.215418130298268	0.5123440100273492	0
284	0.2691717881047645	0.6868145215707653	0.2222563092359948	0.2893591951663305	-0.018996282801214005	-0.22744190998788003	0.467346544680959	0
319	-0.021141894751038767	0.3027680978957349	-0.05135032100407921	-0.12292181737015281	-0.17884808114984313	-0.2127030420095191	-0.07522352532877315	0
351	4.247759508642493	2.8816675568405916	4.26341878615756	-0.00560630253318586	3.775240929230338	0.22483079656489302	-0.034208463212966486	1
352	-0.08002093025323628	-0.4221819148933461	-0.04536004344048307	-0.3523904497823855	-0.23233632589951664	-0.0284677253564166	-0.3771524687615541	1
353	-0.12501486087545632	-0.35393491544707645	-0.09990461275392178	-0.36773309862745984	-0.1941053627757201	0.1261438796585434	-0.3925116674858546	1
356	0.3120302807233921	0.1622982503554898	0.3178726545463255	-0.2743054271641872	0.10896351738029057	-0.045992532475832966	-0.29990412456608617	1
357	-0.25340767435339967	-0.41710381962766646	-0.2310446971041831	-0.28120793786349324	-0.25590220770039324	-0.17026179200064276	-0.3042750046864295	1
358	-0.17868814818899234	-0.322924135002863	-0.16018196757878356	-0.32589028208598136	-0.21532892765975503	-0.09795218121643355	-0.3502347498036662	1
359	-0.1607984206903076	0.3756275432276838	-0.2074465071493397	-0.2379280855106335	-0.26991776994619954	-0.19370547487409606	-0.26461556606858944	1
362	3.999116906657404	0.8548227056426535	4.190414507989262	-0.39608585023686466	2.0617995708421346	21.41739376814778	-0.42018170697764884	1
363	5.252067849727931	2.347842493064768	5.386887301565817	-0.36759291697517077	4.39478129069925	5.638387797591477	-0.38917706604553565	1
364	0.05778600224526261	0.1059672604938241	0.051655268944328245	-0.2965932410841878	0.04919469541728492	-0.048677157126084836	-0.31120428703430386	1
365	0.16424285768315766	0.20951341947174298	0.1555281008935338	-0.38127166822935	0.052622156436932514	0.8289451212555339	-0.403884826283707	1
366	6.255626781749025	8.48356383950768	5.875843882079449	0.265375320754952	7.791251729997269	0.2469655874403247	0.3013184409674221	1
367	2.0707564031034114	0.03338468776619972	2.2086956859917968	-0.39121123243146955	0.9124092734733922	5.95947686476784	-0.4155308830671995	1
369	1.4608423774462496	0.06001374949500435	1.5546889919536429	-0.35287588290268934	1.1933521085449121	1.2624047860474767	-0.37708747140207066	1
370	0.14626142483027757	-0.24863103493564268	0.17985223109608653	-0.39983685409980324	-0.16605410016171956	12.187675235300102	-0.424206818925871	1
371	-0.2084734501672783	-0.40787997661617276	-0.1839248473400338	-0.38658832934919746	-0.20667001711931382	0.592967695995384	-0.41132224153514857	1
372	1.1845530833908853	0.3483146900669868	1.2321789011747113	-0.354807993402653	0.8721040009693553	1.0578761431129196	-0.3802729867127264	1
374	0.20992014712478854	-0.3577744253123497	0.25821929942375005	-0.3940485205395382	-0.05353448459364391	2.5154202811844955	-0.418619463616977	1
375	0.015317000830872606	-0.391745854855079	0.05358277233642726	-0.39428028937613535	-0.19252353627049723	1.679917738738477	-0.4188732692013922	1
377	-0.1753815311248014	-0.38681773225007515	-0.15057912834048517	-0.3980606333109653	-0.27708657831996086	2.888623558639131	-0.422523362170642	1
379	-0.12115297395554751	-0.3972623317442725	-0.09166277446321623	-0.3167773674724156	-0.21117333269483388	-0.10565954623653373	-0.34496292619697333	1
380	-0.3367765174084608	-0.40947094533117395	-0.3208199388455396	-0.2521083468917084	-0.2510466668087421	-0.17976232915586954	-0.28483583315054906	1
382	0.14057895806589055	-0.42836120801713473	0.19085971738060462	-0.261804677620193	-0.05302722950697085	-0.11095033273807042	-0.2921796693719817	1
383	0.12361915830944299	-0.3817186617870982	0.16831242184612394	-0.3364699139726381	-0.0067843610267837185	0.08520886539253096	-0.3640942356009433	1
384	0.7438083817452714	-0.19670064146695337	0.8131847248415159	-0.3093988003840462	0.3171465952707737	0.14492923896578133	-0.3375254237031215	1
388	0.3597699610757009	-0.37495101437911993	0.41991264929908395	-0.37098603052228385	-0.06192640639500971	0.39667730087472847	-0.3973042695931498	1
389	0.40193184750940825	-0.43084362261727177	0.47025832441654086	-0.3780272118685102	0.1334271724556131	0.9664553066685758	-0.40340494326707593	1
392	0.34495847352312964	-0.38575428974710135	0.40511831589123715	-0.3771810453228408	0.1331965910570677	0.914919009167899	-0.4024449537925217	1
394	0.49137068941565953	-0.0949877147328197	0.5338803854067236	-0.11216500027683379	0.5286253597425613	-0.09060244034291486	-0.14968803528649846	1
395	-0.26770316769024927	-0.3753432505685797	-0.2502822631414205	-0.3190602590778653	-0.30895481400376784	-0.15497483452709743	-0.34820518137542206	1
396	1.4893329826742578	-0.007947987268021829	1.5915785150752624	-0.19776955574209626	1.277921871858251	0.1451374782671164	-0.23136230892387472	1
397	-0.24248960618230175	-0.4227073435856438	-0.2188501963748176	-0.25910488010149757	-0.28023016423473607	-0.18303159160805918	-0.2970388349921252	1
398	2.806100590221038	0.6026305672179967	2.9400624989817596	0.5978817119839248	2.498362881706078	-0.1147872647313864	0.5365771244858294	1
400	-0.3583917399370914	-0.4332022835533547	-0.3416532779955865	-0.28152450224193404	-0.26952470699250897	-0.17132201448887777	-0.31021761130075304	1
407	-0.04317375625407058	-0.4147975966848268	-0.006703550864864692	-0.3990566357127427	-0.2331764743948803	5.286696381384612	-0.4233781566241481	1
409	6.0241495002683925	3.5347198370938053	6.0988103755092755	-0.348323967538236	3.8044718459864852	3.1249549217862524	-0.3699134581736586	1
411	2.2589926043178528	-0.18922927618965021	2.4309110280712822	-0.3757492974911443	0.3816887214851955	1.202982542206815	-0.39950815312711135	1
413	0.62290676688028	-0.04824868259521554	0.669939026337175	-0.26159875726895915	0.24887263183133174	-0.035175531666696284	-0.2777642193456087	1
419	0.2514136013481097	-0.4207902105526693	0.3085278056033352	-0.3972138586345883	-0.2729157360866392	2.057567761226005	-0.4214457062510467	1
420	0.10447130425259103	-0.3879388565456166	0.14845075645797323	-0.37180214773294384	0.059179141239444524	0.5247404953657631	-0.39510591986989174	1
429	-0.1263961319580771	-0.3944516553064325	-0.09753028491834595	-0.3474131728348775	-0.25402705674736176	-0.07696218502986628	-0.36912431260511386	1
431	0.13552005039350926	-0.2664263923226836	0.1700697253833036	-0.38866089777989166	-0.16324273879787934	0.7972719086157822	-0.4122380350537833	1
438	-0.22397370743503195	-0.4006687037853563	-0.20116655102704883	-0.3948655953598255	-0.300371421646299	0.9747409803788026	-0.41901968064611894	1
441	0.3964731865890849	0.07677712717501747	0.4161957555119106	-0.3944994632061503	0.23660434374903572	4.361469346085526	-0.41854535113974833	1
448	-0.025876055385826973	-0.0045248350691002295	-0.027209444626583104	-0.31458014847287447	-0.09990305609787187	-0.06570959181851069	-0.33600735168178664	1
455	0.2583816223147468	-0.16942344614166174	0.29208687828290797	-0.32676754636968036	0.0828343890961017	0.07463384901023841	-0.35003966757065896	1
456	1.0316758732558498	0.9882364968120823	1.0080812961797856	-0.3054328559212976	0.6664596149066314	0.25399983795183206	-0.32625569655277775	1
458	-0.0710579679904515	-0.3995664571673824	-0.037935124593939634	-0.39662876726094126	-0.1351798670018151	3.0876873266967304	-0.42083237185269523	1
462	0.4905556032716059	-0.09641927194836135	0.5331457757284651	-0.22928409396305655	0.30465386983509685	-0.05921415718443871	-0.2463798051200004	1
464	0.38890894088321853	3.0164048829594807	0.1288053285904168	-0.3932532167668721	0.011556308082218886	2.471170656085087	-0.4174664533219118	1
465	-0.04274386991415997	-0.3395952218147679	-0.013389774439442555	-0.38287363000661284	-0.1342722103326404	0.5460858895834212	-0.40652763372778067	1
467	3.5884349553353223	3.754712950147356	3.4762116727572523	-0.32678734850823016	3.429725584609581	2.0144014962859575	-0.34997538576673226	1
469	-0.330160297958274	-0.34515784413801553	-0.3198636109722018	-0.374061333676854	-0.26869066791990615	0.07318872342083012	-0.3972184086907635	1
471	3.797879908856391	3.6014041843414253	3.7144959538325666	-0.11745343399017442	2.9478978467400205	0.2669867576831817	-0.13600507790022823	1
475	0.4731570545011394	-0.15369309692854133	0.5200035169076839	-0.28196796457540546	0.32382027725966883	0.05105217085771718	-0.30917054038935504	1
479	0.5950366421311661	1.0760135024618807	0.533347165603636	-0.32861448220844003	0.39682622792495253	0.2964124246923065	-0.3554977686342627	1
480	0.1065275379370463	-0.20836180240439492	0.13358447674143104	-0.3259931334253284	0.14867686455813228	0.12257459971865636	-0.35200847784574685	1
481	0.028752721487900996	-0.23945333735820304	0.053463891524413915	-0.13977662943294955	0.2062314041075295	-0.13379362321731855	-0.16840821422868016	1
482	1.2840453696404803	0.4546914519201782	1.328343612879434	3.857788595953105	3.1830700848478366	-0.21114109337340742	3.706037315444986	1
483	0.6188318959078504	2.8732197961290984	0.3880011729879746	6.040525152774938	1.4468013077777886	-0.23629710588648192	5.786431654140525	1
484	0.47866851830088747	-0.07879381365942864	0.5187739524991066	7.970822269279986	1.6573432882904169	-0.23906436266283473	8.240457927745949	1
485	1.244414849514745	0.8953866396959286	1.2441395265765032	5.6899993268645295	2.5397324859638597	-0.22798014338694134	5.6057497749381575	1
486	-0.036381029652167	-0.3549857728316719	-0.005130995882146678	1.0779400227067057	0.42819622788550427	-0.22098721623436585	0.944764182459382	1
487	0.6449191305002734	0.343221912163199	0.6562555758231461	8.49909159311895	2.2456671993010664	-0.2366397995941199	8.595348604039414	1
488	0.6449191305002734	0.343221912163199	0.6562555758231461	8.49909159311895	2.2456671993010664	-0.2366397995941199	8.595348604039414	1
489	2.4667898467852103	1.8571162159356003	2.458433679903344	6.7278230512844495	5.1301613359777924	-0.2142638848698751	6.460166058345286	1
490	0.3085817675821603	0.1019358275732804	0.319924519424923	8.35902549298015	1.3735384712448617	-0.24038137434370577	8.136775673946403	1
491	3.5114210227812097	2.7863006760487603	3.4859639849360535	8.2245914521666	8.191710785337776	-0.2043122352509758	7.891870003366984	1
492	-0.03209252158807172	-0.34483377733977205	-0.001514846856872361	1.5326280308778844	0.6500097661160001	-0.22426432704089247	1.4995205023894964	1
493	0.7518007412562268	0.3686270711297054	0.768006727871754	4.176799579551581	1.4570551525117104	-0.2311410922230995	4.0952762468880595	1
494	0.05883058500307058	-0.3834354816858833	0.09927196676270933	-0.13852027168267447	0.22480126508905923	-0.1296463659083088	-0.17052705107481506	1
495	0.6937798924816416	-0.20810695375723257	0.7608308309440884	2.0131441015228773	1.3518551436770958	-0.21526209148983308	1.8848757925022395	1
496	1.644516913651444	0.14846825401750602	1.742475434458068	0.7779944220610501	2.871700667745897	-0.12286423011039416	0.7261708174030782	1
497	0.40109549094749447	0.30903863312776686	0.3990645621522408	6.272510816108023	1.516065290330391	-0.23612585202078684	5.929634972091837	1
498	1.0141631359263445	-0.18672588639221582	1.1010150008025965	1.6788450005309918	1.6893324094292552	-0.20381992651953815	1.6305201078785956	1
499	3.416117982645696	1.5385533094629185	3.502722093836228	-0.36483430686725427	2.637038868793162	3.4923066033546695	-0.38897091920253757	1
500	1.9749509892829111	0.3090302430488479	2.080170979505829	-0.18459800146861477	1.2577950770037563	0.08981551532517543	-0.20235997913864534	1
501	0.43989907693326297	0.40365669937608417	0.4315222125879479	-0.3651404054735839	0.245870439901872	0.6152733964281412	-0.3888432562129102	1
503	0.3616972661747056	-0.31183349943190836	0.41597413696545826	-0.3208690458444044	-0.030595731502749555	-0.001603772535761914	-0.346877014470871	1
504	0.4841870722399223	-0.3530350794830217	0.5507257865041518	-0.3291307546744457	0.08643234970546312	0.10407776941148415	-0.3558571472437608	1
505	0.10939988396992562	-0.3510665572166688	0.15021174699435197	-0.2992024513668119	-0.13131811126949833	-0.09893238736523974	-0.3254372568717154	1
506	0.33720083493908726	0.10954562915274582	0.3497707779414166	-0.2758067592125541	-0.0027349529217191968	-0.08031896375543111	-0.30328185598415025	1
508	2.540628796308468	1.6114672903078404	2.560644870997292	0.1053762131551123	2.074831608748498	-0.026718044765418794	0.07398446975714916	1
509	-0.01112744617377209	-0.3838623269508837	0.02458721414864942	-0.30667325163997766	-0.06060986288657185	-0.05264888872231265	-0.3332210068736291	1
511	0.020681997279566103	-0.1527219452936757	0.036602347349411375	-0.24892627501574544	-0.014932576366805731	-0.11450626010686216	-0.27638928567594273	1
514	0.9670274234916966	-0.2502083697724007	1.0566990641050285	-0.3486451275311168	0.3127395613920048	0.4175672766525939	-0.3736697754493639	1
515	0.42407985668891335	-0.3167563782375879	0.48307552941604165	-0.3001802708722383	0.454307273299066	0.1592213300725253	-0.3259517926914492	1
517	2.533084514942172	0.9237125948860858	2.6179339627956186	-0.02146496632582467	2.4441708117796583	0.09332746530014467	-0.05369143145830592	1
518	-0.321326077698327	-0.4137624706982044	-0.3039088693029171	-0.27194149099329396	-0.26700182938520073	-0.17906338550739687	-0.2960692475230579	1
519	0.03212781437099262	-0.42696321111726876	0.07488535687102639	-0.3674190341474673	-0.2080090248526553	0.10598607892635721	-0.39236037654237665	1
520	6.7268318412660655	3.850354606023782	6.819386637275705	0.29843487134390284	7.330637864449324	0.24262323618786313	0.26688715127044477	1
521	-0.04847447499265157	-0.4074489363117129	-0.013063724131892126	-0.3747091984716859	-0.28171495495494936	0.08064922617214533	-0.3995730316938704	1
522	-0.2937164222766937	-0.333504024519628	-0.2820435689716379	-0.21811548066269248	-0.20887505951696725	-0.18532794560939977	-0.2441613191952534	1
524	1.0622146891159627	-0.18129435905207644	1.1518249388732555	-0.34401044037715023	0.3297146294856814	0.3796131402495704	-0.3693792524193798	1
526	-0.034435252874494324	-0.27719191233552987	-0.010444260673891466	-0.24846664810627525	-0.07569784513552599	-0.13303222207888096	-0.2754848515358331	1
527	-0.06447001580610517	-0.4152653435845569	-0.029406597203349438	-0.3237103497851876	-0.16951948544019113	-0.07230271252990764	-0.3498135931077156	1
528	1.4190692358863286	0.8649254094209047	1.4335900015032343	-0.1950248892814335	0.9313264127922438	0.05474923853833254	-0.2234922839098435	1
529	0.25279897724821226	-0.32597287993002755	0.3009984549956937	-0.3105900452623313	0.010884403654309528	-0.010720989493663811	-0.33631213660455184	1
530	-0.0949629323434671	-0.3853714923964254	-0.06481783294339481	-0.37995872202535524	-0.28156186403637373	0.15844233379778933	-0.40445821045013514	1
531	0.41866868104354976	-0.4060624757703605	0.48578108928777197	-0.3799219244770295	0.09954818063501945	0.9626908803618647	-0.40455690082143037	1
532	0.5929409462241019	-0.07914934325361811	0.6408672369497406	-0.24340131298555795	0.1360328013155251	-0.07791074016527035	-0.26974692535086736	1
533	0.37827018688349484	0.29328625995748425	0.37618055390712046	-0.31497947025264533	-0.04846394217235737	-0.028868165283374006	-0.3407310741201583	1
534	0.5949033288543145	-0.29616922209027446	0.6635836362042435	-0.366487128840563	0.16203681608253717	0.5692955333040711	-0.39126559113811726	1
535	1.039641178287948	-0.13288989624906558	1.1231139771641954	-0.3378814238347393	0.4151932358679563	0.3767473986105694	-0.36316716878885363	1
537	0.02842601533287344	-0.3022761507833874	0.05908407408732476	-0.2898661178380933	-0.043846043931324574	-0.07691916219187102	-0.3160626511350869	1
539	0.8638629115481126	1.2868865997305594	0.800456306768674	-0.2018284113341949	0.5122448048097611	-0.0325064196286615	-0.226661251269089	1
541	-0.18771426866621277	-0.4123592299990141	-0.1613254355736311	-0.33958340102365764	-0.29201488042047763	-0.11517264155800185	-0.3655013645405642	1
543	-0.15224398105826686	-0.3416035969559857	-0.13016092537052848	-0.11708533637619174	-0.17053346459027868	-0.20288426904201284	-0.14073035082683735	1
544	0.7318071082155142	-0.3539663782430224	0.8153083367315549	-0.2997777432379846	0.2761460437248438	0.08060621914585751	-0.32585668633936493	1
546	-0.11325717094672051	-0.04625813637170047	-0.11657981399643065	-0.1446497934901454	-0.17598305151135063	-0.19795733880177185	-0.1723548832204197	1
548	0.16171438340568425	-0.4173733509129369	0.21239139410868124	-0.3348316050741291	-0.0973143891530749	0.018992070780831115	-0.3637220514253275	1
549	3.0551696267677	0.1349382030008738	3.250542409617252	-0.12617272814820432	3.646794367890928	0.4473714071474533	-0.16708678524309664	1
551	-0.1603999735206552	-0.42651434189510623	-0.1308048547982152	-0.37715034686503596	-0.09720545632623927	0.4809150269659245	-0.4026390392499448	1
552	-0.2331463885546134	-0.42313104257104955	-0.20883002868663497	-0.38458125127228465	-0.28193128454037286	0.285643235336437	-0.40943853116482304	1
553	0.27277050024930705	-0.32838607637908346	0.32256022560912495	-0.25568215215967793	0.2669893621190859	-0.01961485593404977	-0.2843007940300498	1
556	-0.2515692758693982	-0.4325027607234893	-0.2276178804702125	-0.3760798276707587	-0.22269244447997155	0.21633341204288276	-0.40153229309195354	1
557	-0.18509436890846326	-0.42314572520915766	-0.15750211705281972	-0.3102408463926287	0.05303884863121915	0.01255532749480523	-0.33719162797974606	1
560	0.0922013517603897	-0.40162936782157327	0.1366454832656774	-0.3518381573469102	0.16341366216772388	0.3418021125268279	-0.37807821303479994	1
562	-0.36081535478616644	-0.40575414037009	-0.346850053542366	-0.29707559066797323	-0.2526270708875438	-0.15351198736942806	-0.3238392385545967	1
568	-0.2663218033163221	-0.31676686583623653	-0.25437244068534315	-0.32367530005521794	-0.251480848117852	-0.11988770137103502	-0.3497105004228856	1
578	-0.0499919513826225	-0.29281109300297453	-0.02557700081903691	-0.31168298721022314	-0.16132724215468439	-0.09206857409165947	-0.338088075488958	1
583	-0.267170194456762	-0.41904087909807336	-0.24556101084269438	-0.19398971402677231	-0.2895798440185139	-0.21042809903818427	-0.218189858006724	1
588	0.020106576501664915	-0.39631739910602853	0.05913310121180972	-0.22987701991329504	0.14254515267127135	-0.09092891084627082	-0.255212598492524	1
589	0.12772836048262937	-0.273677518028365	0.16243604266319103	-0.36104625902547605	-0.23787732211133764	0.01647588939753018	-0.38618650258618914	1
590	0.5985771405005125	-0.31954503071826573	0.6697288673828278	-0.2901252659797606	0.012416591651320764	-0.0536817804099638	-0.316480052989438	1
598	0.43400465232072555	-0.16295889033462965	0.47906347639568847	0.6773180551205186	0.6463880693334896	-0.20385474358036143	0.6413216005065627	1
601	-0.2147705200582563	-0.39059641404318624	-0.19229323938703186	-0.2083897938156202	-0.23949905820328926	-0.19507024206101678	-0.23635010960854608	1
606	1.306329677418642	0.27270539636936003	1.3694380091146552	0.514545604772136	0.7968726354836752	-0.18748296010831855	0.4665752885611554	1
